,image_name,path,label,coor_0,coor_1,coor_2,coor_3,coor_4,coor_5,coor_6,coor_7,coor_8,coor_9,coor_10,coor_11,coor_12,coor_13,coor_14,coor_15
2046,00011033_002,images/00011033_002.png,1,117 416 109 375,117 416 313 579,105 408 465 847,105 408 669 1024,317 616 109 375,317 616 313 579,307 610 465 847,307 610 669 1024,516 815 109 375,516 815 313 579,509 813 465 847,509 813 669 1024,716 1024 109 375,716 1024 313 579,712 1024 465 847,712 1024 669 1024
2047,00013917_052,images/00013917_052.png,1,0 338 0 345,0 338 179 549,0 338 439 825,0 338 643 1024,225 563 0 345,225 563 179 549,225 563 439 825,225 563 643 1024,451 788 0 345,451 788 179 549,451 788 439 825,451 788 643 1024,676 1024 0 345,676 1024 179 549,676 1024 439 825,676 1024 643 1024
2048,00023166_000,images/00023166_000.png,1,0 294 0 305,0 294 191 509,13 344 451 713,13 344 655 917,196 490 0 305,196 490 191 509,234 565 451 713,234 565 655 917,392 686 0 305,392 686 191 509,455 786 451 713,455 786 655 917,588 891 0 305,588 891 191 509,676 1017 451 713,676 1017 655 917
2049,00011093_000,images/00011093_000.png,1,37 349 0 361,37 349 157 565,29 336 455 829,29 336 659 1024,245 557 0 361,245 557 157 565,234 541 455 829,234 541 659 1024,453 765 0 361,453 765 157 565,438 745 455 829,438 745 659 1024,661 983 0 361,661 983 157 565,643 959 455 829,643 959 659 1024
2050,00013868_000,images/00013868_000.png,1,159 337 177 419,159 337 381 623,205 439 549 809,205 439 753 1013,278 456 177 419,278 456 381 623,361 596 549 809,361 596 753 1013,397 575 177 419,397 575 381 623,517 752 549 809,517 752 753 1013,515 699 177 419,515 699 381 623,674 915 549 809,674 915 753 1013
2051,00006642_005,images/00006642_005.png,1,41 304 0 373,41 304 171 577,49 331 445 827,49 331 649 1024,216 479 0 373,216 479 171 577,237 519 445 827,237 519 649 1024,391 654 0 373,391 654 171 577,425 707 445 827,425 707 649 1024,566 837 0 373,566 837 171 577,613 903 445 827,613 903 649 1024
2052,00016896_010,images/00016896_010.png,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2053,00016896_010,images/00016896_010.png,1,101 378 125 419,101 378 329 623,83 376 479 809,83 376 683 1013,285 562 125 419,285 562 329 623,278 571 479 809,278 571 683 1013,470 746 125 419,470 746 329 623,474 767 479 809,474 767 683 1013,654 939 125 419,654 939 329 623,669 971 479 809,669 971 683 1013
2054,00003769_001,images/00003769_001.png,1,31 350 15 369,31 350 219 573,37 363 481 871,37 363 685 1024,244 563 15 369,244 563 219 573,254 580 481 871,254 580 685 1024,457 776 15 369,457 776 219 573,471 797 481 871,471 797 685 1024,670 999 15 369,670 999 219 573,688 1024 481 871,688 1024 685 1024
2055,00026524_013,images/00026524_013.png,1,97 403 0 297,97 403 203 501,83 394 415 739,83 394 619 943,301 607 0 297,301 607 203 501,290 601 415 739,290 601 619 943,505 811 0 297,505 811 203 501,497 808 415 739,497 808 619 943,709 1024 0 297,709 1024 203 501,704 1024 415 739,704 1024 619 943
2056,00005566_010,images/00005566_010.png,1,0 321 51 297,0 321 255 501,0 303 425 741,0 303 629 945,214 535 51 297,214 535 255 501,202 504 425 741,202 504 629 945,428 749 51 297,428 749 255 501,403 706 425 741,403 706 629 945,642 973 51 297,642 973 255 501,605 917 425 741,605 917 629 945
2057,00019777_000,images/00019777_000.png,1,67 361 0 381,67 361 199 585,61 360 483 837,61 360 687 1024,263 558 0 381,263 558 199 585,260 559 483 837,260 559 687 1024,459 754 0 381,459 754 199 585,460 759 483 837,460 759 687 1024,656 959 0 381,656 959 199 585,659 967 483 837,659 967 687 1024
2058,00012398_000,images/00012398_000.png,1,0 242 47 349,0 242 251 553,0 248 429 781,0 248 633 985,161 403 47 349,161 403 251 553,166 414 429 781,166 414 633 985,323 564 47 349,323 564 251 553,331 580 429 781,331 580 633 985,484 733 47 349,484 733 251 553,497 753 429 781,497 753 633 985
2059,00011782_004,images/00011782_004.png,1,69 294 135 389,69 294 339 593,73 340 471 721,73 340 675 925,219 444 135 389,219 444 339 593,251 517 471 721,251 517 675 925,369 594 135 389,369 594 339 593,429 695 471 721,429 695 675 925,519 751 135 389,519 751 339 593,606 881 471 721,606 881 675 925
2060,00003751_001,images/00003751_001.png,1,0 276 0 395,0 276 203 599,0 281 485 815,0 281 689 1019,184 460 0 395,184 460 203 599,188 469 485 815,188 469 689 1019,368 644 0 395,368 644 203 599,375 657 485 815,375 657 689 1019,552 837 0 395,552 837 203 599,563 853 485 815,563 853 689 1019
2061,00002179_001,images/00002179_001.png,1,11 300 33 413,11 300 237 617,3 317 495 863,3 317 699 1024,204 493 33 413,204 493 237 617,212 525 495 863,212 525 699 1024,396 686 33 413,396 686 237 617,421 735 495 863,421 735 699 1024,589 887 33 413,589 887 237 617,630 953 495 863,630 953 699 1024
2062,00024876_000,images/00024876_000.png,1,61 379 0 381,61 379 153 585,267 435 547 743,267 435 751 947,273 591 0 381,273 591 153 585,379 546 547 743,379 546 751 947,485 803 0 381,485 803 153 585,491 658 547 743,491 658 751 947,697 1024 0 381,697 1024 153 585,602 775 547 743,602 775 751 947
2063,00008371_003,images/00008371_003.png,1,39 304 35 391,39 304 239 595,45 353 477 777,45 353 681 981,216 481 35 391,216 481 239 595,250 558 477 777,250 558 681 981,393 658 35 391,393 658 239 595,455 763 477 777,455 763 681 981,570 843 35 391,570 843 239 595,660 977 477 777,660 977 681 981
2064,00005774_000,images/00005774_000.png,1,0 239 141 391,0 239 345 595,5 240 457 695,5 240 661 899,160 399 141 391,160 399 345 595,162 397 457 695,162 397 661 899,319 558 141 391,319 558 345 595,318 553 457 695,318 553 661 899,478 725 141 391,478 725 345 595,475 717 457 695,475 717 661 899
2065,00018542_000,images/00018542_000.png,1,29 243 111 357,29 243 315 561,19 260 441 737,19 260 645 941,172 387 111 357,172 387 315 561,180 421 441 737,180 421 645 941,315 529 111 357,315 529 315 561,340 581 441 737,340 581 645 941,458 679 111 357,458 679 315 561,501 749 441 737,501 749 645 941
2066,00022553_001,images/00022553_001.png,1,0 327 0 315,0 327 169 519,0 305 425 785,0 305 629 989,218 545 0 315,218 545 169 519,204 509 425 785,204 509 629 989,436 763 0 315,436 763 169 519,407 712 425 785,407 712 629 989,654 991 0 315,654 991 169 519,610 925 425 785,610 925 629 989
2067,00004443_000,images/00004443_000.png,1,0 292 21 375,0 292 225 579,0 285 463 821,0 285 667 1024,195 487 21 375,195 487 225 579,190 475 463 821,190 475 667 1024,389 681 21 375,389 681 225 579,380 665 463 821,380 665 667 1024,584 885 21 375,584 885 225 579,570 863 463 821,570 863 667 1024
2068,00022738_000,images/00022738_000.png,1,83 380 0 345,83 380 149 549,69 360 455 845,69 360 659 1024,281 578 0 345,281 578 149 549,263 554 455 845,263 554 659 1024,479 776 0 345,479 776 149 549,457 748 455 845,457 748 659 1024,677 983 0 345,677 983 149 549,651 951 455 845,651 951 659 1024
2069,00026660_001,images/00026660_001.png,1,5 272 51 399,5 272 255 603,0 270 471 787,0 270 675 991,183 451 51 399,183 451 255 603,180 450 471 787,180 450 675 991,361 629 51 399,361 629 255 603,360 631 471 787,360 631 675 991,540 815 51 399,540 815 255 603,541 819 471 787,541 819 675 991
2070,00005461_000,images/00005461_000.png,1,0 229 49 341,0 229 253 545,0 285 427 755,0 285 631 959,153 382 49 341,153 382 253 545,190 475 427 755,190 475 631 959,306 535 49 341,306 535 253 545,380 665 427 755,380 665 631 959,459 695 49 341,459 695 253 545,570 863 427 755,570 863 631 959
2071,00020195_004,images/00020195_004.png,1,27 340 0 343,27 340 177 547,19 327 447 801,19 327 651 1005,236 548 0 343,236 548 177 547,224 532 447 801,224 532 651 1005,444 757 0 343,444 757 177 547,429 737 447 801,429 737 651 1005,653 975 0 343,653 975 177 547,634 951 447 801,634 951 651 1005
2072,00020329_002,images/00020329_002.png,1,67 355 47 429,67 355 251 633,31 331 503 837,31 331 707 1024,259 548 47 429,259 548 251 633,231 532 503 837,231 532 707 1024,452 740 47 429,452 740 251 633,431 732 503 837,431 732 707 1024,644 941 47 429,644 941 251 633,632 941 503 837,632 941 707 1024
2073,00021017_001,images/00021017_001.png,1,57 341 0 365,57 341 153 569,49 335 463 839,49 335 667 1024,247 531 0 365,247 531 153 569,240 526 463 839,240 526 667 1024,436 721 0 365,436 721 153 569,431 717 463 839,431 717 667 1024,626 919 0 365,626 919 153 569,622 917 463 839,622 917 667 1024
2074,00022417_001,images/00022417_001.png,1,33 333 63 395,33 333 267 599,33 345 483 795,33 345 687 999,233 532 63 395,233 532 267 599,241 552 483 795,241 552 687 999,433 732 63 395,433 732 267 599,448 760 483 795,448 760 687 999,632 941 63 395,632 941 267 599,656 977 483 795,656 977 687 999
2075,00008701_026,images/00008701_026.png,1,0 338 0 345,0 338 195 549,0 338 445 749,0 338 649 953,225 563 0 345,225 563 195 549,225 563 445 749,225 563 649 953,451 788 0 345,451 788 195 549,451 788 445 749,451 788 649 953,676 1024 0 345,676 1024 195 549,676 1024 445 749,676 1024 649 953
2076,00016691_002,images/00016691_002.png,1,19 346 45 381,19 346 249 585,39 364 475 755,39 364 679 959,237 565 45 381,237 565 249 585,256 581 475 755,256 581 679 959,455 783 45 381,455 783 249 585,472 797 475 755,472 797 679 959,674 1011 45 381,674 1011 249 585,689 1024 475 755,689 1024 679 959
2077,00030615_002,images/00030615_002.png,1,197 464 0 317,197 464 161 521,183 431 471 759,183 431 675 963,375 643 0 317,375 643 161 521,348 596 471 759,348 596 675 963,553 821 0 317,553 821 161 521,513 761 471 759,513 761 675 963,732 1007 0 317,732 1007 161 521,678 933 471 759,678 933 675 963
2078,00010452_001,images/00010452_001.png,1,143 338 115 363,143 338 319 567,147 377 447 759,147 377 651 963,273 467 115 363,273 467 319 567,300 530 447 759,300 530 651 963,403 597 115 363,403 597 319 567,453 683 447 759,453 683 651 963,532 733 115 363,532 733 319 567,606 843 447 759,606 843 651 963
2079,00005094_015,images/00005094_015.png,1,75 377 115 425,75 377 319 629,51 357 483 893,51 357 687 1024,276 578 115 425,276 578 319 629,255 561 483 893,255 561 687 1024,477 779 115 425,477 779 319 629,459 766 483 893,459 766 687 1024,678 989 115 425,678 989 319 629,663 979 483 893,663 979 687 1024
2080,00003174_000,images/00003174_000.png,1,83 272 77 333,83 272 281 537,71 253 421 663,71 253 625 867,209 399 77 333,209 399 281 537,192 373 421 663,192 373 625 867,336 525 77 333,336 525 281 537,313 495 421 663,313 495 625 867,462 657 77 333,462 657 281 537,434 621 421 663,434 621 625 867
2081,00022729_000,images/00022729_000.png,1,21 330 0 311,21 330 159 515,27 329 401 755,27 329 605 959,227 536 0 311,227 536 159 515,228 530 401 755,228 530 605 959,433 742 0 311,433 742 159 515,429 731 401 755,429 731 605 959,639 957 0 311,639 957 159 515,630 941 401 755,630 941 605 959
2082,00007565_007,images/00007565_007.png,1,3 260 15 365,3 260 219 569,0 288 441 779,0 288 645 983,174 431 15 365,174 431 219 569,192 480 441 779,192 480 645 983,345 602 15 365,345 602 219 569,384 672 441 779,384 672 645 983,516 781 15 365,516 781 219 569,576 873 441 779,576 873 645 983
2083,00025330_000,images/00025330_000.png,1,81 315 17 359,81 315 221 563,129 369 495 755,129 369 699 959,237 470 17 359,237 470 221 563,289 528 495 755,289 528 699 959,393 626 17 359,393 626 221 563,448 688 495 755,448 688 699 959,548 789 17 359,548 789 221 563,608 855 495 755,608 855 699 959
2084,00013858_005,images/00013858_005.png,1,13 265 91 401,13 265 295 605,5 275 463 779,5 275 667 983,181 433 91 401,181 433 295 605,185 455 463 779,185 455 667 983,349 601 91 401,349 601 295 605,365 635 463 779,365 635 667 983,517 777 91 401,517 777 295 605,545 823 463 779,545 823 667 983
2085,00016557_002,images/00016557_002.png,1,0 247 47 379,0 247 251 583,0 243 469 807,0 243 673 1011,164 411 47 379,164 411 251 583,162 404 469 807,162 404 673 1011,329 575 47 379,329 575 251 583,323 566 469 807,323 566 673 1011,493 747 47 379,493 747 251 583,485 735 469 807,485 735 673 1011
2086,00027066_010,images/00027066_010.png,1,5 288 19 349,5 288 223 553,5 315 419 725,5 315 623 929,194 477 19 349,194 477 223 553,212 522 419 725,212 522 623 929,383 666 19 349,383 666 223 553,419 729 419 725,419 729 623 929,571 863 19 349,571 863 223 553,625 945 419 725,625 945 623 929
2087,00011737_003,images/00011737_003.png,1,19 351 71 343,19 351 275 547,107 252 493 701,107 252 697 905,240 572 71 343,240 572 275 547,204 349 493 701,204 349 697 905,461 793 71 343,461 793 275 547,301 446 493 701,301 446 697 905,682 1024 71 343,682 1024 275 547,397 547 493 701,397 547 697 905
2088,00002364_001,images/00002364_001.png,1,0 331 0 379,0 331 189 583,0 336 471 807,0 336 675 1011,221 552 0 379,221 552 189 583,224 560 471 807,224 560 675 1011,441 772 0 379,441 772 189 583,448 785 471 807,448 785 675 1011,662 1003 0 379,662 1003 189 583,673 1019 471 807,673 1019 675 1011
2089,00009494_000,images/00009494_000.png,1,0 273 0 363,0 273 203 567,0 283 457 775,0 283 661 979,182 455 0 363,182 455 203 567,189 471 457 775,189 471 661 979,364 637 0 363,364 637 203 567,377 660 457 775,377 660 661 979,546 827 0 363,546 827 203 567,566 857 457 775,566 857 661 979
2090,00013129_000,images/00013129_000.png,1,0 197 15 357,0 197 219 561,0 322 435 861,0 322 639 1024,131 328 15 357,131 328 219 561,215 537 435 861,215 537 639 1024,263 460 15 357,263 460 219 561,430 752 435 861,430 752 639 1024,394 597 15 357,394 597 219 561,645 977 435 861,645 977 639 1024
2091,00021763_002,images/00021763_002.png,1,0 281 3 333,0 281 207 537,0 303 437 821,0 303 641 1024,188 469 3 333,188 469 207 537,202 505 437 821,202 505 641 1024,375 657 3 333,375 657 207 537,404 708 437 821,404 708 641 1024,563 853 3 333,563 853 207 537,607 919 437 821,607 919 641 1024
2092,00010695_007,images/00010695_007.png,1,33 311 0 395,33 311 195 599,11 317 499 875,11 317 703 1024,218 496 0 395,218 496 195 599,215 521 499 875,215 521 703 1024,403 681 0 395,403 681 195 599,419 726 499 875,419 726 703 1024,589 875 0 395,589 875 195 599,623 939 499 875,623 939 703 1024
2093,00027466_009,images/00027466_009.png,1,0 280 71 369,0 280 275 573,0 285 441 737,0 285 645 941,186 466 71 369,186 466 275 573,190 475 441 737,190 475 645 941,373 652 71 369,373 652 275 573,380 665 441 737,380 665 645 941,559 847 71 369,559 847 275 573,570 863 441 737,570 863 645 941
2094,00022943_000,images/00022943_000.png,1,0 94 423 577,0 94 627 781,183 381 503 783,183 381 707 987,63 157 423 577,63 157 627 781,315 513 503 783,315 513 707 987,125 219 423 577,125 219 627 781,447 645 503 783,447 645 707 987,188 285 423 577,188 285 627 781,579 783 503 783,579 783 707 987
2095,00018738_005,images/00018738_005.png,1,37 288 111 401,37 288 315 605,65 336 503 715,65 336 707 919,204 455 111 401,204 455 315 605,246 517 503 715,246 517 707 919,371 622 111 401,371 622 315 605,427 698 503 715,427 698 707 919,539 797 111 401,539 797 315 605,608 887 503 715,608 887 707 919
2096,00010914_005,images/00010914_005.png,1,155 314 127 335,155 314 331 539,51 312 473 809,51 312 677 1013,261 420 127 335,261 420 331 539,225 487 473 809,225 487 677 1013,367 526 127 335,367 526 331 539,399 661 473 809,399 661 677 1013,473 637 127 335,473 637 331 539,574 843 473 809,574 843 677 1013
2097,00007252_000,images/00007252_000.png,1,51 359 0 335,51 359 189 539,41 338 417 777,41 338 621 981,256 564 0 335,256 564 189 539,239 536 417 777,239 536 621 981,461 769 0 335,461 769 189 539,437 734 417 777,437 734 621 981,666 983 0 335,666 983 189 539,635 941 417 777,635 941 621 981
2098,00008377_000,images/00008377_000.png,1,105 331 67 309,105 331 271 513,85 319 437 775,85 319 641 979,255 481 67 309,255 481 271 513,241 474 437 775,241 474 641 979,406 632 67 309,406 632 271 513,397 630 437 775,397 630 641 979,556 789 67 309,556 789 271 513,552 793 437 775,552 793 641 979
2099,00016423_000,images/00016423_000.png,1,0 235 0 333,0 235 195 537,0 303 479 907,0 303 683 1024,157 392 0 333,157 392 195 537,202 505 479 907,202 505 683 1024,314 549 0 333,314 549 195 537,404 708 479 907,404 708 683 1024,471 713 0 333,471 713 195 537,607 919 479 907,607 919 683 1024
2100,00020046_006,images/00020046_006.png,1,63 290 67 361,63 290 271 565,57 290 429 699,57 290 633 903,214 441 67 361,214 441 271 565,212 445 429 699,212 445 633 903,366 593 67 361,366 593 271 565,368 601 429 699,368 601 633 903,517 751 67 361,517 751 271 565,523 763 429 699,523 763 633 903
2101,00012549_009,images/00012549_009.png,1,53 280 43 385,53 280 247 589,77 390 489 851,77 390 693 1024,204 431 43 385,204 431 247 589,285 598 489 851,285 598 693 1024,356 583 43 385,356 583 247 589,494 806 489 851,494 806 693 1024,507 741 43 385,507 741 247 589,702 1024 489 851,702 1024 693 1024
2102,00018026_000,images/00018026_000.png,1,65 363 25 395,65 363 229 599,53 350 491 837,53 350 695 1024,263 561 25 395,263 561 229 599,251 548 491 837,251 548 695 1024,462 760 25 395,462 760 229 599,449 746 491 837,449 746 695 1024,660 967 25 395,660 967 229 599,647 953 491 837,647 953 695 1024
2103,00000459_051,images/00000459_051.png,1,13 217 17 377,13 217 221 581,0 237 483 863,0 237 687 1024,149 353 17 377,149 353 221 581,158 394 483 863,158 394 687 1024,285 489 17 377,285 489 221 581,315 552 483 863,315 552 687 1024,421 631 17 377,421 631 221 581,473 717 483 863,473 717 687 1024
2104,00015643_002,images/00015643_002.png,1,0 299 63 409,0 299 267 613,0 299 471 763,0 299 675 967,200 499 63 409,200 499 267 613,199 498 471 763,199 498 675 967,399 698 63 409,399 698 267 613,398 697 471 763,398 697 675 967,599 907 63 409,599 907 267 613,597 905 471 763,597 905 675 967
2105,00012279_000,images/00012279_000.png,1,31 335 0 365,31 335 131 569,25 339 477 881,25 339 681 1024,233 537 0 365,233 537 131 569,234 547 477 881,234 547 681 1024,436 739 0 365,436 739 131 569,443 757 477 881,443 757 681 1024,638 951 0 365,638 951 131 569,652 975 477 881,652 975 681 1024
2106,00021648_002,images/00021648_002.png,1,21 278 31 329,21 278 235 533,27 333 445 773,27 333 649 977,193 450 31 329,193 450 235 533,231 536 445 773,231 536 649 977,364 622 31 329,364 622 235 533,434 740 445 773,434 740 649 977,536 801 31 329,536 801 235 533,638 953 445 773,638 953 649 977
2107,00014291_002,images/00014291_002.png,1,13 280 75 349,13 280 279 553,7 276 449 773,7 276 653 977,191 459 75 349,191 459 279 553,186 455 449 773,186 455 653 977,369 637 75 349,369 637 279 553,365 634 449 773,365 634 653 977,548 823 75 349,548 823 279 553,544 821 449 773,544 821 653 977
2108,00013202_001,images/00013202_001.png,1,0 244 133 425,0 244 337 629,0 267 503 773,0 267 707 977,163 406 133 425,163 406 337 629,178 445 503 773,178 445 707 977,325 569 133 425,325 569 337 629,356 623 503 773,356 623 707 977,488 739 133 425,488 739 337 629,534 809 503 773,534 809 707 977
2109,00019593_005,images/00019593_005.png,1,47 313 65 393,47 313 269 597,33 305 475 827,33 305 679 1024,224 490 65 393,224 490 269 597,214 486 475 827,214 486 679 1024,402 668 65 393,402 668 269 597,396 667 475 827,396 667 679 1024,579 853 65 393,579 853 269 597,577 857 475 827,577 857 679 1024
